date,ticker,bank,cohort,close
2025-10-30,PAYTM.NS,One97 (Paytm),Fintech,1309.800048828125
2025-10-31,PAYTM.NS,One97 (Paytm),Fintech,1303.199951171875
2025-11-03,PAYTM.NS,One97 (Paytm),Fintech,1274.800048828125
2025-11-04,PAYTM.NS,One97 (Paytm),Fintech,1268.0
2025-11-06,PAYTM.NS,One97 (Paytm),Fintech,1320.5999755859375
2025-11-07,PAYTM.NS,One97 (Paytm),Fintech,1346.5
2025-11-10,PAYTM.NS,One97 (Paytm),Fintech,1330.699951171875
2025-11-11,PAYTM.NS,One97 (Paytm),Fintech,1332.5999755859375
2025-11-12,PAYTM.NS,One97 (Paytm),Fintech,1306.199951171875
2025-11-13,PAYTM.NS,One97 (Paytm),Fintech,1307.5
2025-11-14,PAYTM.NS,One97 (Paytm),Fintech,1299.199951171875
2025-11-17,PAYTM.NS,One97 (Paytm),Fintech,1332.9000244140625
2025-11-18,PAYTM.NS,One97 (Paytm),Fintech,1295.5
2025-11-19,PAYTM.NS,One97 (Paytm),Fintech,1282.5999755859375
2025-11-20,PAYTM.NS,One97 (Paytm),Fintech,1283.9000244140625
2025-11-21,PAYTM.NS,One97 (Paytm),Fintech,1265.800048828125
2025-11-24,PAYTM.NS,One97 (Paytm),Fintech,1260.699951171875
2025-11-25,PAYTM.NS,One97 (Paytm),Fintech,1241.4000244140625
2025-11-26,PAYTM.NS,One97 (Paytm),Fintech,1286.5
2025-11-27,PAYTM.NS,One97 (Paytm),Fintech,1293.0999755859375
2025-11-28,PAYTM.NS,One97 (Paytm),Fintech,1320.5999755859375
2025-12-01,PAYTM.NS,One97 (Paytm),Fintech,1367.800048828125
2025-12-02,PAYTM.NS,One97 (Paytm),Fintech,1364.199951171875
2025-12-03,PAYTM.NS,One97 (Paytm),Fintech,1338.9000244140625
2025-12-04,PAYTM.NS,One97 (Paytm),Fintech,1328.5999755859375
2025-12-05,PAYTM.NS,One97 (Paytm),Fintech,1344.5999755859375
2025-12-08,PAYTM.NS,One97 (Paytm),Fintech,1321.0
2025-12-09,PAYTM.NS,One97 (Paytm),Fintech,1316.699951171875
2025-12-10,PAYTM.NS,One97 (Paytm),Fintech,1268.300048828125
2025-12-11,PAYTM.NS,One97 (Paytm),Fintech,1280.5
2025-12-12,PAYTM.NS,One97 (Paytm),Fintech,1304.699951171875
2025-12-15,PAYTM.NS,One97 (Paytm),Fintech,1310.0999755859375
2025-12-16,PAYTM.NS,One97 (Paytm),Fintech,1281.4000244140625
2025-12-17,PAYTM.NS,One97 (Paytm),Fintech,1268.5999755859375
2025-12-18,PAYTM.NS,One97 (Paytm),Fintech,1286.0999755859375
2025-12-19,PAYTM.NS,One97 (Paytm),Fintech,1336.0
2025-12-22,PAYTM.NS,One97 (Paytm),Fintech,1328.9000244140625
2025-12-23,PAYTM.NS,One97 (Paytm),Fintech,1340.300048828125
2025-12-24,PAYTM.NS,One97 (Paytm),Fintech,1324.699951171875
2025-12-26,PAYTM.NS,One97 (Paytm),Fintech,1315.300048828125
2025-12-29,PAYTM.NS,One97 (Paytm),Fintech,1309.0
2025-12-30,PAYTM.NS,One97 (Paytm),Fintech,1294.5999755859375
2025-12-31,PAYTM.NS,One97 (Paytm),Fintech,1298.9000244140625
2026-01-01,PAYTM.NS,One97 (Paytm),Fintech,1291.699951171875
2026-01-02,PAYTM.NS,One97 (Paytm),Fintech,1340.5999755859375
2026-01-05,PAYTM.NS,One97 (Paytm),Fintech,1340.0999755859375
2026-01-06,PAYTM.NS,One97 (Paytm),Fintech,1332.0999755859375
2026-01-07,PAYTM.NS,One97 (Paytm),Fintech,1318.800048828125
2026-01-08,PAYTM.NS,One97 (Paytm),Fintech,1301.800048828125
2026-01-09,PAYTM.NS,One97 (Paytm),Fintech,1288.5999755859375
2026-01-12,PAYTM.NS,One97 (Paytm),Fintech,1267.5
2026-01-13,PAYTM.NS,One97 (Paytm),Fintech,1281.5999755859375
2026-01-14,PAYTM.NS,One97 (Paytm),Fintech,1313.300048828125
2026-01-15,PAYTM.NS,One97 (Paytm),Fintech,1313.300048828125
2026-01-16,PAYTM.NS,One97 (Paytm),Fintech,1342.5
2026-01-19,PAYTM.NS,One97 (Paytm),Fintech,1331.4000244140625
2026-01-20,PAYTM.NS,One97 (Paytm),Fintech,1296.800048828125
2026-01-21,PAYTM.NS,One97 (Paytm),Fintech,1235.9000244140625
2026-01-22,PAYTM.NS,One97 (Paytm),Fintech,1260.5
2026-01-23,PAYTM.NS,One97 (Paytm),Fintech,1138.800048828125
2026-01-27,PAYTM.NS,One97 (Paytm),Fintech,1144.800048828125
2026-01-28,PAYTM.NS,One97 (Paytm),Fintech,1177.0
2026-01-29,PAYTM.NS,One97 (Paytm),Fintech,1168.0999755859375
2026-01-30,PAYTM.NS,One97 (Paytm),Fintech,1137.5
2026-02-02,PAYTM.NS,One97 (Paytm),Fintech,1171.4000244140625
2026-02-03,PAYTM.NS,One97 (Paytm),Fintech,1198.0999755859375
2026-02-04,PAYTM.NS,One97 (Paytm),Fintech,1206.5
2026-02-05,PAYTM.NS,One97 (Paytm),Fintech,1211.699951171875
2026-02-06,PAYTM.NS,One97 (Paytm),Fintech,1187.4000244140625
2026-02-09,PAYTM.NS,One97 (Paytm),Fintech,1179.9000244140625
2026-02-10,PAYTM.NS,One97 (Paytm),Fintech,1161.300048828125
2026-02-11,PAYTM.NS,One97 (Paytm),Fintech,1160.0
2026-02-12,PAYTM.NS,One97 (Paytm),Fintech,1148.699951171875
2026-02-13,PAYTM.NS,One97 (Paytm),Fintech,1126.300048828125
2026-02-16,PAYTM.NS,One97 (Paytm),Fintech,1123.0999755859375
2026-02-17,PAYTM.NS,One97 (Paytm),Fintech,1169.300048828125
2026-02-18,PAYTM.NS,One97 (Paytm),Fintech,1199.5999755859375
2026-02-19,PAYTM.NS,One97 (Paytm),Fintech,1145.5999755859375
2026-02-20,PAYTM.NS,One97 (Paytm),Fintech,1153.300048828125
2026-02-23,PAYTM.NS,One97 (Paytm),Fintech,1173.699951171875
2026-02-24,PAYTM.NS,One97 (Paytm),Fintech,1131.699951171875
2026-02-25,PAYTM.NS,One97 (Paytm),Fintech,1133.199951171875
2026-02-26,PAYTM.NS,One97 (Paytm),Fintech,1122.800048828125
2026-02-27,PAYTM.NS,One97 (Paytm),Fintech,1098.300048828125
2026-03-02,PAYTM.NS,One97 (Paytm),Fintech,1059.4000244140625
2026-03-04,PAYTM.NS,One97 (Paytm),Fintech,1045.5
2026-03-05,PAYTM.NS,One97 (Paytm),Fintech,1052.9000244140625
2026-03-06,PAYTM.NS,One97 (Paytm),Fintech,1038.300048828125
2026-03-09,PAYTM.NS,One97 (Paytm),Fintech,1038.699951171875
2026-03-10,PAYTM.NS,One97 (Paytm),Fintech,1040.5999755859375
2026-03-11,PAYTM.NS,One97 (Paytm),Fintech,1025.699951171875
2026-03-12,PAYTM.NS,One97 (Paytm),Fintech,1009.0999755859375
2026-03-13,PAYTM.NS,One97 (Paytm),Fintech,976.2000122070312
2026-03-16,PAYTM.NS,One97 (Paytm),Fintech,1013.7999877929688
2026-03-17,PAYTM.NS,One97 (Paytm),Fintech,1022.0
2026-03-18,PAYTM.NS,One97 (Paytm),Fintech,1076.4000244140625
2026-03-19,PAYTM.NS,One97 (Paytm),Fintech,1041.800048828125
2026-03-20,PAYTM.NS,One97 (Paytm),Fintech,1054.300048828125
2026-03-23,PAYTM.NS,One97 (Paytm),Fintech,992.7999877929688
2026-03-24,PAYTM.NS,One97 (Paytm),Fintech,1035.0999755859375
2026-03-25,PAYTM.NS,One97 (Paytm),Fintech,1065.9000244140625
2026-03-27,PAYTM.NS,One97 (Paytm),Fintech,1008.7999877929688
2026-03-30,PAYTM.NS,One97 (Paytm),Fintech,959.0
2026-04-01,PAYTM.NS,One97 (Paytm),Fintech,997.0999755859375
2026-04-02,PAYTM.NS,One97 (Paytm),Fintech,1006.0
2026-04-06,PAYTM.NS,One97 (Paytm),Fintech,1029.0999755859375
2026-04-07,PAYTM.NS,One97 (Paytm),Fintech,1028.449951171875
2026-04-08,PAYTM.NS,One97 (Paytm),Fintech,1112.949951171875
2026-04-09,PAYTM.NS,One97 (Paytm),Fintech,1097.949951171875
2026-04-10,PAYTM.NS,One97 (Paytm),Fintech,1123.8499755859375
2026-04-13,PAYTM.NS,One97 (Paytm),Fintech,1106.699951171875
2026-04-15,PAYTM.NS,One97 (Paytm),Fintech,1140.0999755859375
2026-04-16,PAYTM.NS,One97 (Paytm),Fintech,1148.8499755859375
2026-04-17,PAYTM.NS,One97 (Paytm),Fintech,1161.6500244140625
2026-04-20,PAYTM.NS,One97 (Paytm),Fintech,1161.3499755859375
2026-04-21,PAYTM.NS,One97 (Paytm),Fintech,1166.800048828125
2026-04-22,PAYTM.NS,One97 (Paytm),Fintech,1162.1500244140625
2026-04-23,PAYTM.NS,One97 (Paytm),Fintech,1159.550048828125
2026-04-24,PAYTM.NS,One97 (Paytm),Fintech,1147.3499755859375
2026-04-27,PAYTM.NS,One97 (Paytm),Fintech,1132.050048828125
2026-04-28,PAYTM.NS,One97 (Paytm),Fintech,1129.1500244140625
2026-04-29,PAYTM.NS,One97 (Paytm),Fintech,1104.199951171875
2026-04-30,PAYTM.NS,One97 (Paytm),Fintech,1095.800048828125
2026-05-01,PAYTM.NS,One97 (Paytm),Fintech,1095.800048828125
2026-05-04,PAYTM.NS,One97 (Paytm),Fintech,1115.800048828125
2026-05-05,PAYTM.NS,One97 (Paytm),Fintech,1088.0
2026-05-06,PAYTM.NS,One97 (Paytm),Fintech,1110.5999755859375
2026-05-07,PAYTM.NS,One97 (Paytm),Fintech,1197.4000244140625
2026-05-08,PAYTM.NS,One97 (Paytm),Fintech,1187.0999755859375
2026-05-11,PAYTM.NS,One97 (Paytm),Fintech,1196.5999755859375
2026-05-12,PAYTM.NS,One97 (Paytm),Fintech,1154.5999755859375
2026-05-13,PAYTM.NS,One97 (Paytm),Fintech,1121.800048828125
2026-05-14,PAYTM.NS,One97 (Paytm),Fintech,1144.5999755859375
2026-05-15,PAYTM.NS,One97 (Paytm),Fintech,1131.199951171875
2026-05-18,PAYTM.NS,One97 (Paytm),Fintech,1105.0999755859375
2026-05-19,PAYTM.NS,One97 (Paytm),Fintech,1121.4000244140625
2026-05-20,PAYTM.NS,One97 (Paytm),Fintech,1153.5
2026-05-21,PAYTM.NS,One97 (Paytm),Fintech,1155.5999755859375
2026-05-22,PAYTM.NS,One97 (Paytm),Fintech,1112.4000244140625
2026-05-25,PAYTM.NS,One97 (Paytm),Fintech,1097.4000244140625
2026-05-26,PAYTM.NS,One97 (Paytm),Fintech,1131.5999755859375
2026-05-27,PAYTM.NS,One97 (Paytm),Fintech,1128.199951171875
2026-05-28,PAYTM.NS,One97 (Paytm),Fintech,1128.199951171875
2026-05-29,PAYTM.NS,One97 (Paytm),Fintech,1118.800048828125
2026-06-01,PAYTM.NS,One97 (Paytm),Fintech,1095.0
2026-06-02,PAYTM.NS,One97 (Paytm),Fintech,1070.9000244140625
2026-06-03,PAYTM.NS,One97 (Paytm),Fintech,1062.699951171875
2026-06-04,PAYTM.NS,One97 (Paytm),Fintech,1058.5
2026-06-05,PAYTM.NS,One97 (Paytm),Fintech,1065.199951171875
2026-06-08,PAYTM.NS,One97 (Paytm),Fintech,1031.699951171875
2026-06-09,PAYTM.NS,One97 (Paytm),Fintech,1072.0
2026-06-10,PAYTM.NS,One97 (Paytm),Fintech,1066.300048828125
2026-06-11,PAYTM.NS,One97 (Paytm),Fintech,1023.0999755859375
2026-06-12,PAYTM.NS,One97 (Paytm),Fintech,1073.9000244140625
2026-06-15,PAYTM.NS,One97 (Paytm),Fintech,1121.4000244140625
2026-06-16,PAYTM.NS,One97 (Paytm),Fintech,1108.5
2026-06-17,PAYTM.NS,One97 (Paytm),Fintech,1120.0999755859375
2026-06-18,PAYTM.NS,One97 (Paytm),Fintech,1093.9000244140625
2026-06-19,PAYTM.NS,One97 (Paytm),Fintech,1090.0999755859375
2026-06-22,PAYTM.NS,One97 (Paytm),Fintech,1089.300048828125
2026-06-23,PAYTM.NS,One97 (Paytm),Fintech,1088.0
2026-06-24,PAYTM.NS,One97 (Paytm),Fintech,1087.300048828125
2026-06-25,PAYTM.NS,One97 (Paytm),Fintech,1124.800048828125
2026-06-26,PAYTM.NS,One97 (Paytm),Fintech,1124.800048828125
2026-06-29,PAYTM.NS,One97 (Paytm),Fintech,1133.0999755859375
2026-06-30,PAYTM.NS,One97 (Paytm),Fintech,1141.5
2026-07-01,PAYTM.NS,One97 (Paytm),Fintech,1203.699951171875
2026-07-02,PAYTM.NS,One97 (Paytm),Fintech,1213.4000244140625
2026-07-03,PAYTM.NS,One97 (Paytm),Fintech,1221.4000244140625
2026-07-06,PAYTM.NS,One97 (Paytm),Fintech,1218.199951171875
2026-07-07,PAYTM.NS,One97 (Paytm),Fintech,1246.0
2026-07-08,PAYTM.NS,One97 (Paytm),Fintech,1223.4000244140625
2026-07-09,PAYTM.NS,One97 (Paytm),Fintech,1262.9000244140625
2026-07-10,PAYTM.NS,One97 (Paytm),Fintech,1341.800048828125
2026-07-13,PAYTM.NS,One97 (Paytm),Fintech,1386.5
2026-07-14,PAYTM.NS,One97 (Paytm),Fintech,1381.4000244140625
2026-07-15,PAYTM.NS,One97 (Paytm),Fintech,1368.0
2026-07-16,PAYTM.NS,One97 (Paytm),Fintech,1361.0999755859375
2026-07-17,PAYTM.NS,One97 (Paytm),Fintech,1348.0
2026-07-20,PAYTM.NS,One97 (Paytm),Fintech,1347.5
2026-07-21,PAYTM.NS,One97 (Paytm),Fintech,1300.5
2026-07-22,PAYTM.NS,One97 (Paytm),Fintech,1267.0
2026-07-23,PAYTM.NS,One97 (Paytm),Fintech,1256.800048828125
2026-07-24,PAYTM.NS,One97 (Paytm),Fintech,1283.199951171875
2026-07-27,PAYTM.NS,One97 (Paytm),Fintech,1289.4000244140625
2026-07-28,PAYTM.NS,One97 (Paytm),Fintech,1307.9000244140625
2026-07-29,PAYTM.NS,One97 (Paytm),Fintech,1330.0
2026-07-30,PAYTM.NS,One97 (Paytm),Fintech,1332.5
2026-07-31,PAYTM.NS,One97 (Paytm),Fintech,1343.0
2026-08-03,PAYTM.NS,One97 (Paytm),Fintech,1410.0
2026-08-04,PAYTM.NS,One97 (Paytm),Fintech,1400.0
2026-08-05,PAYTM.NS,One97 (Paytm),Fintech,1429.0
2026-08-06,PAYTM.NS,One97 (Paytm),Fintech,1442.0
2026-08-07,PAYTM.NS,One97 (Paytm),Fintech,1441.5999755859375
2026-08-10,PAYTM.NS,One97 (Paytm),Fintech,1584.0999755859375
2026-08-11,PAYTM.NS,One97 (Paytm),Fintech,1593.699951171875
2026-08-12,PAYTM.NS,One97 (Paytm),Fintech,1610.0
2026-08-13,PAYTM.NS,One97 (Paytm),Fintech,1649.5
2026-08-14,PAYTM.NS,One97 (Paytm),Fintech,1603.0
2026-08-17,PAYTM.NS,One97 (Paytm),Fintech,1580.199951171875
2026-08-18,PAYTM.NS,One97 (Paytm),Fintech,1546.300048828125
2026-08-19,PAYTM.NS,One97 (Paytm),Fintech,1583.5
2026-08-20,PAYTM.NS,One97 (Paytm),Fintech,1603.5999755859375
2026-08-21,PAYTM.NS,One97 (Paytm),Fintech,1634.5999755859375
2021-08-23,PNB.NS,Punjab National Bank,Public,32.5941047668457
2021-08-24,PNB.NS,Punjab National Bank,Public,32.7744255065918
2021-08-25,PNB.NS,Punjab National Bank,Public,32.86458969116211
2021-08-26,PNB.NS,Punjab National Bank,Public,32.278533935546875
2021-08-27,PNB.NS,Punjab National Bank,Public,32.5941047668457
2021-08-30,PNB.NS,Punjab National Bank,Public,33.13508605957031
2021-08-31,PNB.NS,Punjab National Bank,Public,33.044925689697266
2021-09-01,PNB.NS,Punjab National Bank,Public,33.676063537597656
2021-09-02,PNB.NS,Punjab National Bank,Public,33.76622772216797
2021-09-03,PNB.NS,Punjab National Bank,Public,34.30720901489258
2021-09-06,PNB.NS,Punjab National Bank,Public,34.12688064575195
2021-09-07,PNB.NS,Punjab National Bank,Public,33.72114944458008
2021-09-08,PNB.NS,Punjab National Bank,Public,33.94655990600586
2021-09-09,PNB.NS,Punjab National Bank,Public,33.85639572143555
2021-09-13,PNB.NS,Punjab National Bank,Public,33.90147399902344
2021-09-14,PNB.NS,Punjab National Bank,Public,34.08179473876953
2021-09-15,PNB.NS,Punjab National Bank,Public,34.9383544921875
2021-09-16,PNB.NS,Punjab National Bank,Public,37.6883430480957
2021-09-17,PNB.NS,Punjab National Bank,Public,35.839988708496094
2021-09-20,PNB.NS,Punjab National Bank,Public,34.352291107177734
2021-09-21,PNB.NS,Punjab National Bank,Public,34.352291107177734
2021-09-22,PNB.NS,Punjab National Bank,Public,34.39737319946289
2021-09-23,PNB.NS,Punjab National Bank,Public,34.712947845458984
2021-09-24,PNB.NS,Punjab National Bank,Public,34.171966552734375
2021-09-27,PNB.NS,Punjab National Bank,Public,34.577701568603516
2021-09-28,PNB.NS,Punjab National Bank,Public,35.299007415771484
2021-09-29,PNB.NS,Punjab National Bank,Public,35.74982452392578
2021-09-30,PNB.NS,Punjab National Bank,Public,36.15555953979492
2021-10-01,PNB.NS,Punjab National Bank,Public,36.60637664794922
2021-10-04,PNB.NS,Punjab National Bank,Public,37.05719757080078
2021-10-05,PNB.NS,Punjab National Bank,Public,37.01211929321289
2021-10-06,PNB.NS,Punjab National Bank,Public,35.97523498535156
2021-10-07,PNB.NS,Punjab National Bank,Public,35.97523498535156
2021-10-08,PNB.NS,Punjab National Bank,Public,36.33588790893555
2021-10-11,PNB.NS,Punjab National Bank,Public,36.47113800048828
2021-10-12,PNB.NS,Punjab National Bank,Public,37.192440032958984
2021-10-13,PNB.NS,Punjab National Bank,Public,37.37276840209961
2021-10-14,PNB.NS,Punjab National Bank,Public,38.36457061767578
2021-10-18,PNB.NS,Punjab National Bank,Public,41.4752082824707
2021-10-19,PNB.NS,Punjab National Bank,Public,39.807186126708984
2021-10-20,PNB.NS,Punjab National Bank,Public,38.86046600341797
2021-10-21,PNB.NS,Punjab National Bank,Public,40.257999420166016
2021-10-22,PNB.NS,Punjab National Bank,Public,39.62685775756836
2021-10-25,PNB.NS,Punjab National Bank,Public,40.48341369628906
2021-10-26,PNB.NS,Punjab National Bank,Public,41.3399658203125
2021-10-27,PNB.NS,Punjab National Bank,Public,41.745697021484375
2021-10-28,PNB.NS,Punjab National Bank,Public,37.2826042175293
2021-10-29,PNB.NS,Punjab National Bank,Public,37.958831787109375
2021-11-01,PNB.NS,Punjab National Bank,Public,37.958831787109375
2021-11-02,PNB.NS,Punjab National Bank,Public,37.958831787109375
2021-11-03,PNB.NS,Punjab National Bank,Public,37.2826042175293
2021-11-04,PNB.NS,Punjab National Bank,Public,37.778507232666016
2021-11-08,PNB.NS,Punjab National Bank,Public,38.22932815551758
2021-11-09,PNB.NS,Punjab National Bank,Public,38.68014144897461
2021-11-10,PNB.NS,Punjab National Bank,Public,38.094078063964844
2021-11-11,PNB.NS,Punjab National Bank,Public,37.73341751098633
2021-11-12,PNB.NS,Punjab National Bank,Public,37.64326095581055
2021-11-15,PNB.NS,Punjab National Bank,Public,37.50801086425781
2021-11-16,PNB.NS,Punjab National Bank,Public,37.05719757080078
2021-11-17,PNB.NS,Punjab National Bank,Public,36.651458740234375
2021-11-18,PNB.NS,Punjab National Bank,Public,37.553096771240234
2021-11-22,PNB.NS,Punjab National Bank,Public,35.97523498535156
2021-11-23,PNB.NS,Punjab National Bank,Public,36.651458740234375
2021-11-24,PNB.NS,Punjab National Bank,Public,36.47113800048828
2021-11-25,PNB.NS,Punjab National Bank,Public,36.02031707763672
2021-11-26,PNB.NS,Punjab National Bank,Public,34.712947845458984
2021-11-29,PNB.NS,Punjab National Bank,Public,33.90147399902344
2021-11-30,PNB.NS,Punjab National Bank,Public,33.6309814453125
2021-12-01,PNB.NS,Punjab National Bank,Public,34.577701568603516
2021-12-02,PNB.NS,Punjab National Bank,Public,34.712947845458984
2021-12-03,PNB.NS,Punjab National Bank,Public,34.712947845458984
2021-12-06,PNB.NS,Punjab National Bank,Public,34.26213073730469
2021-12-07,PNB.NS,Punjab National Bank,Public,34.712947845458984
2021-12-08,PNB.NS,Punjab National Bank,Public,35.479339599609375
2021-12-09,PNB.NS,Punjab National Bank,Public,35.61457824707031
2021-12-10,PNB.NS,Punjab National Bank,Public,36.74162673950195
2021-12-13,PNB.NS,Punjab National Bank,Public,36.29080581665039
2021-12-14,PNB.NS,Punjab National Bank,Public,36.20064163208008
2021-12-15,PNB.NS,Punjab National Bank,Public,35.839988708496094
2021-12-16,PNB.NS,Punjab National Bank,Public,35.52442169189453
2021-12-17,PNB.NS,Punjab National Bank,Public,34.26213073730469
2021-12-20,PNB.NS,Punjab National Bank,Public,33.13508605957031
2021-12-21,PNB.NS,Punjab National Bank,Public,33.31541061401367
2021-12-22,PNB.NS,Punjab National Bank,Public,33.76622772216797
2021-12-23,PNB.NS,Punjab National Bank,Public,34.26213073730469
2021-12-24,PNB.NS,Punjab National Bank,Public,33.22524642944336
2021-12-27,PNB.NS,Punjab National Bank,Public,33.585906982421875
2021-12-28,PNB.NS,Punjab National Bank,Public,33.6309814453125
2021-12-29,PNB.NS,Punjab National Bank,Public,33.49574279785156
2021-12-30,PNB.NS,Punjab National Bank,Public,33.49574279785156
2021-12-31,PNB.NS,Punjab National Bank,Public,33.6309814453125
2022-01-03,PNB.NS,Punjab National Bank,Public,34.26213073730469
2022-01-04,PNB.NS,Punjab National Bank,Public,34.577701568603516
2022-01-05,PNB.NS,Punjab National Bank,Public,34.9383544921875
2022-01-06,PNB.NS,Punjab National Bank,Public,34.98343276977539
2022-01-07,PNB.NS,Punjab National Bank,Public,35.07360076904297
2022-01-10,PNB.NS,Punjab National Bank,Public,36.38097381591797
2022-01-11,PNB.NS,Punjab National Bank,Public,36.02031707763672
2022-01-12,PNB.NS,Punjab National Bank,Public,36.06539535522461
2022-01-13,PNB.NS,Punjab National Bank,Public,36.2457275390625
2022-01-14,PNB.NS,Punjab National Bank,Public,36.20064163208008
2022-01-17,PNB.NS,Punjab National Bank,Public,35.930152893066406
2022-01-18,PNB.NS,Punjab National Bank,Public,35.25392532348633
2022-01-19,PNB.NS,Punjab National Bank,Public,36.06539535522461
2022-01-20,PNB.NS,Punjab National Bank,Public,36.06539535522461
2022-01-21,PNB.NS,Punjab National Bank,Public,34.98343276977539
2022-01-24,PNB.NS,Punjab National Bank,Public,34.26213073730469
2022-01-25,PNB.NS,Punjab National Bank,Public,35.52442169189453
2022-01-27,PNB.NS,Punjab National Bank,Public,37.10227584838867
2022-01-28,PNB.NS,Punjab National Bank,Public,36.831787109375
2022-01-31,PNB.NS,Punjab National Bank,Public,37.46293258666992
2022-02-01,PNB.NS,Punjab National Bank,Public,37.23752212524414
2022-02-02,PNB.NS,Punjab National Bank,Public,38.5899772644043
2022-02-03,PNB.NS,Punjab National Bank,Public,38.40964889526367
2022-02-04,PNB.NS,Punjab National Bank,Public,37.4178466796875
2022-02-07,PNB.NS,Punjab National Bank,Public,37.598182678222656
2022-02-08,PNB.NS,Punjab National Bank,Public,37.8686637878418
2022-02-09,PNB.NS,Punjab National Bank,Public,37.50801086425781
2022-02-10,PNB.NS,Punjab National Bank,Public,36.78670883178711
2022-02-11,PNB.NS,Punjab National Bank,Public,35.839988708496094
2022-02-14,PNB.NS,Punjab National Bank,Public,33.450653076171875
2022-02-15,PNB.NS,Punjab National Bank,Public,34.62278366088867
2022-02-16,PNB.NS,Punjab National Bank,Public,34.758026123046875
2022-02-17,PNB.NS,Punjab National Bank,Public,34.30720901489258
2022-02-18,PNB.NS,Punjab National Bank,Public,34.036720275878906
2022-02-21,PNB.NS,Punjab National Bank,Public,33.81131362915039
2022-02-22,PNB.NS,Punjab National Bank,Public,33.54082489013672
2022-02-23,PNB.NS,Punjab National Bank,Public,33.676063537597656
2022-02-24,PNB.NS,Punjab National Bank,Public,28.852319717407227
2022-02-25,PNB.NS,Punjab National Bank,Public,31.512144088745117
2022-02-28,PNB.NS,Punjab National Bank,Public,31.46706199645996
2022-03-02,PNB.NS,Punjab National Bank,Public,31.87279510498047
2022-03-03,PNB.NS,Punjab National Bank,Public,31.647380828857422
2022-03-04,PNB.NS,Punjab National Bank,Public,31.196565628051758
2022-03-07,PNB.NS,Punjab National Bank,Public,30.835918426513672
2022-03-08,PNB.NS,Punjab National Bank,Public,31.46706199645996
2022-03-09,PNB.NS,Punjab National Bank,Public,32.098201751708984
2022-03-10,PNB.NS,Punjab National Bank,Public,32.41377639770508
2022-03-11,PNB.NS,Punjab National Bank,Public,32.68426513671875
2022-03-14,PNB.NS,Punjab National Bank,Public,33.1801643371582
2022-03-15,PNB.NS,Punjab National Bank,Public,32.458858489990234
2022-03-16,PNB.NS,Punjab National Bank,Public,32.36869812011719
2022-03-17,PNB.NS,Punjab National Bank,Public,32.458858489990234
2022-03-21,PNB.NS,Punjab National Bank,Public,32.18836975097656
2022-03-22,PNB.NS,Punjab National Bank,Public,32.098201751708984
2022-03-23,PNB.NS,Punjab National Bank,Public,32.18836975097656
2022-03-24,PNB.NS,Punjab National Bank,Public,32.053123474121094
2022-03-25,PNB.NS,Punjab National Bank,Public,31.917879104614258
2022-03-28,PNB.NS,Punjab National Bank,Public,32.14329147338867
2022-03-29,PNB.NS,Punjab National Bank,Public,31.512144088745117
2022-03-30,PNB.NS,Punjab National Bank,Public,31.6023006439209
2022-03-31,PNB.NS,Punjab National Bank,Public,31.6023006439209
2022-04-01,PNB.NS,Punjab National Bank,Public,32.7744255065918
2022-04-04,PNB.NS,Punjab National Bank,Public,33.27033233642578
2022-04-05,PNB.NS,Punjab National Bank,Public,33.31541061401367
2022-04-06,PNB.NS,Punjab National Bank,Public,33.90147399902344
2022-04-07,PNB.NS,Punjab National Bank,Public,33.76622772216797
2022-04-08,PNB.NS,Punjab National Bank,Public,34.036720275878906
2022-04-11,PNB.NS,Punjab National Bank,Public,33.76622772216797
2022-04-12,PNB.NS,Punjab National Bank,Public,33.13508605957031
2022-04-13,PNB.NS,Punjab National Bank,Public,33.044925689697266
2022-04-18,PNB.NS,Punjab National Bank,Public,32.63918685913086
2022-04-19,PNB.NS,Punjab National Bank,Public,32.18836975097656
2022-04-20,PNB.NS,Punjab National Bank,Public,32.18836975097656
2022-04-21,PNB.NS,Punjab National Bank,Public,32.41377639770508
2022-04-22,PNB.NS,Punjab National Bank,Public,31.917879104614258
2022-04-25,PNB.NS,Punjab National Bank,Public,31.46706199645996
2022-04-26,PNB.NS,Punjab National Bank,Public,32.098201751708984
2022-04-27,PNB.NS,Punjab National Bank,Public,31.917879104614258
2022-04-28,PNB.NS,Punjab National Bank,Public,31.87279510498047
2022-04-29,PNB.NS,Punjab National Bank,Public,31.647380828857422
2022-05-02,PNB.NS,Punjab National Bank,Public,31.6023006439209
2022-05-04,PNB.NS,Punjab National Bank,Public,30.971160888671875
2022-05-05,PNB.NS,Punjab National Bank,Public,30.880998611450195
2022-05-06,PNB.NS,Punjab National Bank,Public,30.520343780517578
2022-05-09,PNB.NS,Punjab National Bank,Public,30.20477294921875
2022-05-10,PNB.NS,Punjab National Bank,Public,30.024442672729492
2022-05-11,PNB.NS,Punjab National Bank,Public,29.844118118286133
2022-05-12,PNB.NS,Punjab National Bank,Public,25.786760330200195
2022-05-13,PNB.NS,Punjab National Bank,Public,26.417903900146484
2022-05-16,PNB.NS,Punjab National Bank,Public,26.643314361572266
2022-05-17,PNB.NS,Punjab National Bank,Public,27.00396728515625
2022-05-18,PNB.NS,Punjab National Bank,Public,26.778560638427734
2022-05-19,PNB.NS,Punjab National Bank,Public,26.327741622924805
2022-05-20,PNB.NS,Punjab National Bank,Public,27.00396728515625
