year,quarter,period,state,count,amount_inr,avg_ticket_inr
2023,2,2023Q2,puducherry,11193638,15361823627.269354,1372.3709510053259
2023,2,2023Q2,punjab,119012408,194504179995.89307,1634.3184989240203
2023,2,2023Q2,rajasthan,1073092744,1694556785190.1575,1579.1335787749558
2023,2,2023Q2,sikkim,4437602,8547336154.627519,1926.1159866584517
2023,2,2023Q2,tamil nadu,504160429,781360465422.6838,1549.8250566243544
2023,2,2023Q2,telangana,1644044462,2696606763836.345,1640.227394188531
2023,2,2023Q2,tripura,8518239,14533054884.912336,1706.1102517682748
2023,2,2023Q2,uttar pradesh,1220844008,1835097474392.2053,1503.1383717879585
2023,2,2023Q2,uttarakhand,104119321,133676491393.38852,1283.877863488838
2023,2,2023Q2,west bengal,557201653,1011853593979.1373,1815.955836690846
2023,3,2023Q3,andaman & nicobar islands,3294013,5429583227.211581,1648.318700385087
2023,3,2023Q3,andhra pradesh,1467644978,2654560419251.27,1808.721086531916
2023,3,2023Q3,arunachal pradesh,13227332,21637138207.620934,1635.7900601285985
2023,3,2023Q3,assam,168278113,243468041626.96988,1446.81941867847
2023,3,2023Q3,bihar,743992914,1148004167584.6228,1543.0310504067822
2023,3,2023Q3,chandigarh,13514642,15978579212.550114,1182.3161288734184
2023,3,2023Q3,chhattisgarh,283570782,349234131102.0796,1231.558937909476
2023,3,2023Q3,dadra & nagar haveli & daman & diu,14946369,14582297017.60117,975.6414429217672
2023,3,2023Q3,delhi,544463265,707384902988.8572,1299.2334808646037
2023,3,2023Q3,goa,27248674,37450380521.6337,1374.39276941086
2023,3,2023Q3,gujarat,485612014,713336692583.1819,1468.94366699746
2023,3,2023Q3,haryana,502016327,679488272348.9021,1353.5182738168237
2023,3,2023Q3,himachal pradesh,34725152,42559427469.09868,1225.6080972402563
2023,3,2023Q3,jammu & kashmir,67501820,87600579308.04288,1297.7513688970591
2023,3,2023Q3,jharkhand,321102668,419546015678.4694,1306.5790399426685
2023,3,2023Q3,karnataka,2357608666,2985013622701.8813,1266.1192104312877
2023,3,2023Q3,kerala,171587063,220873954649.31503,1287.241303555123
2023,3,2023Q3,ladakh,4065626,8966210701.853298,2205.3702681587774
2023,3,2023Q3,lakshadweep,61690,127653819.3961912,2069.2789657349845
2023,3,2023Q3,madhya pradesh,974634662,1234399612492.1458,1266.5254588412595
2023,3,2023Q3,maharashtra,2288748568,2753519460899.4004,1203.0676935848553
2023,3,2023Q3,manipur,904737,3670828688.5792255,4057.3433921451488
2023,3,2023Q3,meghalaya,5927576,11034725792.028677,1861.5916172190246
2023,3,2023Q3,mizoram,1371224,3167055400.83658,2309.655753426559
2023,3,2023Q3,nagaland,3581630,8858677977.630177,2473.364914195541
2023,3,2023Q3,odisha,620854881,840399944380.947,1353.61735906357
2023,3,2023Q3,puducherry,12464709,16421645570.85983,1317.4511792340945
2023,3,2023Q3,punjab,132850814,205330761365.49872,1545.5739801902812
2023,3,2023Q3,rajasthan,1237044429,1798770149235.0293,1454.0869406680213
2023,3,2023Q3,sikkim,4740161,8003122189.827261,1688.3650554964822
2023,3,2023Q3,tamil nadu,558715546,835710063991.9968,1495.7702000151555
2023,3,2023Q3,telangana,1861859423,2865813600979.7666,1539.2212567596016
2023,3,2023Q3,tripura,9631541,15862091659.466682,1646.8903220644218
2023,3,2023Q3,uttar pradesh,1361433436,1863230615478.421,1368.5800320526437
2023,3,2023Q3,uttarakhand,106784950,128515385224.72354,1203.4971709470626
2023,3,2023Q3,west bengal,642154264,1073507229812.2742,1671.727947620191
2023,4,2023Q4,andaman & nicobar islands,3921213,6538722461.517704,1667.5254472321967
2023,4,2023Q4,andhra pradesh,1588297806,2811855025318.7295,1770.3575580703973
2023,4,2023Q4,arunachal pradesh,15084363,24771952971.461708,1642.2273165570007
2023,4,2023Q4,assam,194352109,285818446041.6975,1470.621788013103
2023,4,2023Q4,bihar,939309620,1436863360578.1116,1529.7015275731037
2023,4,2023Q4,chandigarh,13784981,16915170140.23735,1227.072430512407
2023,4,2023Q4,chhattisgarh,322561838,404263598492.0149,1253.2902249025965
2023,4,2023Q4,dadra & nagar haveli & daman & diu,17850712,16983535180.430668,951.4206033031437
2023,4,2023Q4,delhi,595978737,800033234390.3937,1342.3855327751294
2023,4,2023Q4,goa,33643920,44395207299.52843,1319.5610766976151
2023,4,2023Q4,gujarat,542379120,803395243183.7517,1481.2429416231062
2023,4,2023Q4,haryana,555795275,786452421039.6418,1415.0037908106394
2023,4,2023Q4,himachal pradesh,40615274,49155662459.05554,1210.2752885295208
2023,4,2023Q4,jammu & kashmir,73674593,94888368455.39261,1287.9388211264718
2023,4,2023Q4,jharkhand,379383888,501952800000.8065,1323.0735829266596
2023,4,2023Q4,karnataka,2550471370,3249475283077.739,1274.06851976454
2023,4,2023Q4,kerala,181170722,226951463919.4792,1252.693930973456
2023,4,2023Q4,ladakh,3523487,7515335519.66155,2132.9255705105625
2023,4,2023Q4,lakshadweep,96514,176451021.5524603,1828.2427580709566
2023,4,2023Q4,madhya pradesh,1098779303,1426823070181.1738,1298.5529180295944
2023,4,2023Q4,maharashtra,2568566942,3105786845149.348,1209.151606822069
2023,4,2023Q4,manipur,2203468,6907044662.760012,3134.624447806826
2023,4,2023Q4,meghalaya,7120043,13509073095.121254,1897.3302682471515
2023,4,2023Q4,mizoram,1576249,3621619372.125742,2297.6188229941727
2023,4,2023Q4,nagaland,3953388,9905355331.48168,2505.535842037685
2023,4,2023Q4,odisha,730012056,981621827380.3324,1344.6652275292456
2023,4,2023Q4,puducherry,13074652,17039512522.583828,1303.247881670872
2023,4,2023Q4,punjab,143440826,231847076209.30914,1616.3255795062778
2023,4,2023Q4,rajasthan,1350966019,2070058351728.4211,1532.2801037295528
2023,4,2023Q4,sikkim,4842501,8557427285.088291,1767.1503392747447
2023,4,2023Q4,tamil nadu,597821132,878172648141.2632,1468.9555138396533
2023,4,2023Q4,telangana,2006013823,3121625949371.093,1556.1338180126254
2023,4,2023Q4,tripura,10707618,17538263497.053307,1637.9239058634055
2023,4,2023Q4,uttar pradesh,1577265501,2264890592908.507,1435.960268878351
2023,4,2023Q4,uttarakhand,119107620,148205383109.23837,1244.298081929925
2023,4,2023Q4,west bengal,747788359,1253569329663.2058,1676.3691418512785
2024,1,2024Q1,andaman & nicobar islands,4328346,7073085032.739111,1634.1311514234562
2024,1,2024Q1,andhra pradesh,1749727590,3018505887112.872,1725.129045437794
2024,1,2024Q1,arunachal pradesh,16868525,26693314814.200375,1582.433248562063
2024,1,2024Q1,assam,222628994,321206875230.3624,1442.789950487592
2024,1,2024Q1,bihar,1086107837,1633842288997.5242,1504.3094555973857
2024,1,2024Q1,chandigarh,13667061,16541090390.048546,1210.2887658179434
2024,1,2024Q1,chhattisgarh,366651062,463030150974.65735,1262.8632478218688
2024,1,2024Q1,dadra & nagar haveli & daman & diu,20353556,18765466590.83841,921.9748426682006
2024,1,2024Q1,delhi,648689028,833026878275.8525,1284.1698291771515
2024,1,2024Q1,goa,35146111,45445685425.66287,1293.0501877053446
2024,1,2024Q1,gujarat,614098314,881020106441.8213,1434.6564489050547
2024,1,2024Q1,haryana,606097991,811854562422.356,1339.4774021324151
2024,1,2024Q1,himachal pradesh,40811785,48667221254.53458,1192.479604960542
2024,1,2024Q1,jammu & kashmir,77789259,94972171992.32114,1220.8905601263168
2024,1,2024Q1,jharkhand,429954770,561811929005.2913,1306.6768139478747
2024,1,2024Q1,karnataka,2786714019,3491284543661.434,1252.8320164385816
2024,1,2024Q1,kerala,182097703,228424493895.03046,1254.4062343006626
2024,1,2024Q1,ladakh,3253441,6588273640.862362,2025.0170944739314
2024,1,2024Q1,lakshadweep,120325,194003286.42437226,1612.3273336744007
2024,1,2024Q1,madhya pradesh,1283443129,1626171196855.5493,1267.0379856430313
2024,1,2024Q1,maharashtra,2831435504,3382002942775.5654,1194.4481652496668
2024,1,2024Q1,manipur,3974022,9381643367.636852,2360.7426852787557
2024,1,2024Q1,meghalaya,8252199,14955862694.89056,1812.3487684786273
2024,1,2024Q1,mizoram,1688924,3701436431.5462136,2191.594430268155
2024,1,2024Q1,nagaland,4412466,10241734675.10108,2321.0908990802604
2024,1,2024Q1,odisha,862406808,1157247753533.8687,1341.8815143837185
2024,1,2024Q1,puducherry,13519970,17400403122.85509,1287.0149211022724
2024,1,2024Q1,punjab,143173269,224139049661.6971,1565.5090592483232
2024,1,2024Q1,rajasthan,1600558212,2352706512651.676,1469.9287379943642
2024,1,2024Q1,sikkim,5735877,9346992815.650896,1629.5664665840804
2024,1,2024Q1,tamil nadu,643084591,917459762316.2546,1426.654868047141
2024,1,2024Q1,telangana,2170233621,3207009337042.48,1477.7253960173903
2024,1,2024Q1,tripura,11581499,18535441026.607567,1600.435403621549
2024,1,2024Q1,uttar pradesh,1794266530,2483961606826.365,1384.3883087014756
2024,1,2024Q1,uttarakhand,123880004,150315536371.2102,1213.396282835204
2024,1,2024Q1,west bengal,843082236,1422966170005.288,1687.814200375689
2024,2,2024Q2,andaman & nicobar islands,4795590,7495263210.120073,1562.9491282866286
2024,2,2024Q2,andhra pradesh,1920885662,3185673985146.1885,1658.4401915048436
2024,2,2024Q2,arunachal pradesh,20110193,30367049709.014652,1510.032733600053
2024,2,2024Q2,assam,274589008,345236981886.75684,1257.2862417229637
2024,2,2024Q2,bihar,1321734729,1878213500138.2026,1421.0215249161413
2024,2,2024Q2,chandigarh,16570280,18298504093.428207,1104.2966137825194
2024,2,2024Q2,chhattisgarh,412497773,495339525982.10114,1200.8295763141032
2024,2,2024Q2,dadra & nagar haveli & daman & diu,22527545,19470526075.93761,864.2986209077648
2024,2,2024Q2,delhi,774314356,895745968493.4221,1156.824694715362
2024,2,2024Q2,goa,37182439,47519409391.04823,1278.0067867804
2024,2,2024Q2,gujarat,701921455,919028632147.8857,1309.3040903670421
2024,2,2024Q2,haryana,740372930,909199344753.5066,1228.0288864066201
2024,2,2024Q2,himachal pradesh,54506909,60644407062.34276,1112.600368924658
2024,2,2024Q2,jammu & kashmir,112089466,130230163165.34396,1161.8412310514884
2024,2,2024Q2,jharkhand,502445409,621011595298.2496,1235.9782459436296
2024,2,2024Q2,karnataka,3029221824,3786672027453.246,1250.0477837087067
2024,2,2024Q2,kerala,195529557,242690651335.99054,1241.1967533685486
2024,2,2024Q2,ladakh,5691939,10732962147.415825,1885.6425108237852
2024,2,2024Q2,lakshadweep,161844,213925009.20390275,1321.7975902962282
2024,2,2024Q2,madhya pradesh,1432136665,1777347668076.4536,1241.046131638878
2024,2,2024Q2,maharashtra,3056537192,3575026518542.9116,1169.6329192067333
2024,2,2024Q2,manipur,5268375,11040117731.12242,2095.545159773634
2024,2,2024Q2,meghalaya,10990422,16079921304.581762,1463.0849756798932
2024,2,2024Q2,mizoram,2072275,3870351855.01451,1867.6825493790689
2024,2,2024Q2,nagaland,5897170,11252050159.141838,1908.0423591556353
2024,2,2024Q2,odisha,941735991,1163541947521.4395,1235.5288091792165
2024,2,2024Q2,puducherry,14610867,18221014500.6219,1247.0864665746324
2024,2,2024Q2,punjab,172858419,244763570598.0551,1415.9771448450833
2024,2,2024Q2,rajasthan,1818703650,2493535347251.073,1371.0509390856907
2024,2,2024Q2,sikkim,7126004,11164052278.025002,1566.6637680844694
2024,2,2024Q2,tamil nadu,707377354,987216265047.3883,1395.6006076035455
2024,2,2024Q2,telangana,2403883290,3461907722592.297,1440.1313645273922
2024,2,2024Q2,tripura,13492767,18847582110.315292,1396.8656029052672
2024,2,2024Q2,uttar pradesh,2144136082,2705836943014.7227,1261.9707143264811
2024,2,2024Q2,uttarakhand,159360860,180260957246.1923,1131.149500863589
2024,2,2024Q2,west bengal,988799648,1545997993108.2922,1563.5098538266188
2024,3,2024Q3,andaman & nicobar islands,5294506,7666206641.658037,1447.9550389891026
2024,3,2024Q3,andhra pradesh,2086058265,3227507134129.8457,1547.179763998512
2024,3,2024Q3,arunachal pradesh,24519045,31440191935.077065,1282.2763665989871
2024,3,2024Q3,assam,297749691,333320132729.0125,1119.46424397469
2024,3,2024Q3,bihar,1354611186,1774925561306.6208,1310.284146218929
2024,3,2024Q3,chandigarh,17830482,19398464952.299725,1087.9383379708818
2024,3,2024Q3,chhattisgarh,443141845,495927695118.55237,1119.1172774905795
2024,3,2024Q3,dadra & nagar haveli & daman & diu,24452181,20598707213.18743,842.40776776466
2024,3,2024Q3,delhi,844711512,960894810351.4745,1137.5419852825144
2024,3,2024Q3,goa,36966358,45991002795.0858,1244.1312935151957
2024,3,2024Q3,gujarat,763687586,970256325961.4185,1270.48853974879
2024,3,2024Q3,haryana,797331124,927213659244.7268,1162.8966076140869
2024,3,2024Q3,himachal pradesh,50250250,56752036636.12981,1129.388145056588
2024,3,2024Q3,jammu & kashmir,121217339,144846888446.57068,1194.9353915991398
2024,3,2024Q3,jharkhand,522434285,608392838021.0088,1164.5346706543364
2024,3,2024Q3,karnataka,3259303462,3911831838299.791,1200.2048547818806
2024,3,2024Q3,kerala,215505960,258924474745.4031,1201.4724546151908
2024,3,2024Q3,ladakh,6963228,12732979334.10912,1828.6029603093737
2024,3,2024Q3,lakshadweep,183660,214944305.44486734,1170.3381544422703
2024,3,2024Q3,madhya pradesh,1534489500,1759428066717.689,1146.5885343090904
2024,3,2024Q3,maharashtra,3286087251,3690379263272.1494,1123.031429597348
2024,3,2024Q3,manipur,5806055,11771760861.082079,2027.497304293893
2024,3,2024Q3,meghalaya,12096435,16187154478.952517,1338.175626037962
2024,3,2024Q3,mizoram,2395117,3942297215.9296303,1645.9727086107403
2024,3,2024Q3,nagaland,7127882,12302746336.824575,1726.0030871477074
2024,3,2024Q3,odisha,1022988856,1175753144610.859,1149.3313321204537
2024,3,2024Q3,puducherry,15821171,19306627903.40757,1220.3033456504306
2024,3,2024Q3,punjab,188314209,257089702260.87024,1365.2166962126062
2024,3,2024Q3,rajasthan,1932844563,2470834793957.131,1278.3411771726264
2024,3,2024Q3,sikkim,7837835,10648114552.763342,1358.5530382769402
2024,3,2024Q3,tamil nadu,781508176,1053834607664.4268,1348.462677714106
2024,3,2024Q3,telangana,2607828990,3549548031458.4165,1361.1122681239985
2024,3,2024Q3,tripura,14575406,20044092205.04162,1375.1995796920935
2024,3,2024Q3,uttar pradesh,2285132385,2715325163720.8394,1188.2572675196843
2024,3,2024Q3,uttarakhand,159497485,173415603155.37198,1087.2623048280163
2024,3,2024Q3,west bengal,1091000362,1608053446947.104,1473.9256767974418
2024,4,2024Q4,andaman & nicobar islands,6079801,8934732725.344223,1469.5765083995714
2024,4,2024Q4,andhra pradesh,2292770050,3454536571052.4014,1506.7086954718382
2024,4,2024Q4,arunachal pradesh,26790106,34929686801.95984,1303.8278684660613
2024,4,2024Q4,assam,333086043,382282177286.4366,1147.6979757042434
2024,4,2024Q4,bihar,1559808519,2092918508999.367,1341.779124492246
2024,4,2024Q4,chandigarh,18645893,20631840726.069115,1106.5085874980143
2024,4,2024Q4,chhattisgarh,500033921,575372077008.4672,1150.6660905280207
2024,4,2024Q4,dadra & nagar haveli & daman & diu,27354023,22905248328.83792,837.3630573037802
2024,4,2024Q4,delhi,910091437,1058824541586.6793,1163.426550937518
2024,4,2024Q4,goa,46318894,56637741193.07748,1222.7783589365815
2024,4,2024Q4,gujarat,831355510,1082230469473.0231,1301.7661595495085
2024,4,2024Q4,haryana,844101306,1035939449839.3926,1227.2690996634858
2024,4,2024Q4,himachal pradesh,54095801,63783710820.24858,1179.0880186846402
2024,4,2024Q4,jammu & kashmir,127341972,160964790491.79785,1264.0356354132623
2024,4,2024Q4,jharkhand,586522767,702617568253.4089,1197.9374165596694
2024,4,2024Q4,karnataka,3457573836,4158667439552.8296,1202.770392421731
2024,4,2024Q4,kerala,233271669,274488300829.11725,1176.6894025571414
2024,4,2024Q4,ladakh,5732422,10928747032.72503,1906.4798496560495
2024,4,2024Q4,lakshadweep,228820,279685503.6960153,1222.2948330391368
2024,4,2024Q4,madhya pradesh,1681877662,2001212724870.6377,1189.868187256201
2024,4,2024Q4,maharashtra,3634900999,4152526918695.738,1142.404406567921
2024,4,2024Q4,manipur,5798310,12139401338.364204,2093.610265467732
2024,4,2024Q4,meghalaya,13993116,19537014744.836548,1396.1875785805355
2024,4,2024Q4,mizoram,2686856,4470132241.848989,1663.703690055957
2024,4,2024Q4,nagaland,7952281,13952768833.676888,1754.561846302575
2024,4,2024Q4,odisha,1141695660,1304112411134.0796,1142.2592349471483
2024,4,2024Q4,puducherry,16376815,19752651111.941074,1206.1350825506104
2024,4,2024Q4,punjab,200012060,289869668332.55743,1449.2609512274282
2024,4,2024Q4,rajasthan,2040641000,2791321648381.9277,1367.8651209996897
2024,4,2024Q4,sikkim,9021976,12713819912.906326,1409.2056898517937
2024,4,2024Q4,tamil nadu,822940769,1091410271995.0776,1326.2318663848791
2024,4,2024Q4,telangana,2824258573,3859512144223.8027,1366.5576449411747
2024,4,2024Q4,tripura,16034582,22499864071.518784,1403.2086443861638
2024,4,2024Q4,uttar pradesh,2542936824,3210878904579.125,1262.6656212121159
2024,4,2024Q4,uttarakhand,171212380,194796895719.51297,1137.750060594409
2024,4,2024Q4,west bengal,1230402184,1810747542010.678,1471.6712677833461
2025,1,2025Q1,andaman & nicobar islands,6332082,9162142602.949232,1446.93998008068
2025,1,2025Q1,andhra pradesh,2422886250,3666795723272.4346,1513.3998648398926
2025,1,2025Q1,arunachal pradesh,28407442,36223848602.66401,1275.1534827621583
2025,1,2025Q1,assam,381449165,449262511160.80133,1177.7782005652086
2025,1,2025Q1,bihar,1530666231,2084046921423.7925,1361.5292996058738
2025,1,2025Q1,chandigarh,19931215,21239542165.21637,1065.6421179148572
2025,1,2025Q1,chhattisgarh,498714795,585636844581.983,1174.2921013241307
2025,1,2025Q1,dadra & nagar haveli & daman & diu,27107809,22346971352.215958,824.3739415537403
2025,1,2025Q1,delhi,946994561,1075695710049.5652,1135.9048450221935
2025,1,2025Q1,goa,49193973,58807211950.65007,1195.4149739166232
2025,1,2025Q1,gujarat,902261206,1110857728436.5906,1231.1930525766068
2025,1,2025Q1,haryana,857633744,1042384562755.8115,1215.4192509895126
2025,1,2025Q1,himachal pradesh,57676428,63527597457.03926,1101.4481940011829
2025,1,2025Q1,jammu & kashmir,132457102,150194823534.5383,1133.9129519422695
2025,1,2025Q1,jharkhand,599394968,738251651951.271,1231.6614108633476
2025,1,2025Q1,karnataka,3729923285,4428287746523.693,1187.2329289806542
2025,1,2025Q1,kerala,247777357,291529845374.05835,1176.579849360724
2025,1,2025Q1,ladakh,4829929,8573236123.000704,1775.023219389085
2025,1,2025Q1,lakshadweep,286444,330371406.7975748,1153.354257019085
2025,1,2025Q1,madhya pradesh,1723435663,2033055917651.601,1179.652923110946
2025,1,2025Q1,maharashtra,3904534550,4335348832646.413,1110.3369113858687
2025,1,2025Q1,manipur,7775142,14315138066.16877,1841.1416879805886
2025,1,2025Q1,meghalaya,15566407,21882492467.99372,1405.7510167885061
2025,1,2025Q1,mizoram,3214911,4988579857.496769,1551.7007648102137
2025,1,2025Q1,nagaland,8417655,13854930060.290958,1645.937028815146
2025,1,2025Q1,odisha,1174428178,1414655279863.243,1204.5481421199713
2025,1,2025Q1,puducherry,17612711,21168624734.74836,1201.8947415164173
2025,1,2025Q1,punjab,214700898,303581644145.82666,1413.9747293736361
2025,1,2025Q1,rajasthan,2035097242,2747039392692.4717,1349.8320060582498
2025,1,2025Q1,sikkim,9852470,12680467274.809103,1287.0343451752813
2025,1,2025Q1,tamil nadu,875704481,1133708906375.8745,1294.6249916196039
2025,1,2025Q1,telangana,2957671238,4011827575951.1895,1356.4143047433554
2025,1,2025Q1,tripura,18622077,25016887005.832375,1343.399396631878
2025,1,2025Q1,uttar pradesh,2618333992,3288600991414.496,1255.9898780913418
2025,1,2025Q1,uttarakhand,175355250,193302070369.7801,1102.345497895159
2025,1,2025Q1,west bengal,1304050364,1913847338922.7925,1467.6176563091642
2025,2,2025Q2,andaman & nicobar islands,6375269,8893455438.409813,1394.9929702432655
2025,2,2025Q2,andhra pradesh,2530918973,3781520939571.639,1494.129594788746
2025,2,2025Q2,arunachal pradesh,31151454,38572901830.24858,1238.2376061884167
2025,2,2025Q2,assam,412522853,444019860093.2911,1076.3521508305166
2025,2,2025Q2,bihar,1793785807,2356277702190.085,1313.578072139404
2025,2,2025Q2,chandigarh,20255468,21185658828.05371,1045.9229492033317
2025,2,2025Q2,chhattisgarh,530238048,584957150370.3911,1103.1972386304333
2025,2,2025Q2,dadra & nagar haveli & daman & diu,28225351,23146137014.55257,820.0478008068906
2025,2,2025Q2,delhi,988353361,1059397596251.9786,1071.8814121096298
2025,2,2025Q2,goa,45771675,55369449580.35414,1209.688078497327
2025,2,2025Q2,gujarat,919508876,1074252324352.9222,1168.2892383008625
2025,2,2025Q2,haryana,941499109,1093601683082.2201,1161.553603851812
2025,2,2025Q2,himachal pradesh,63902910,68743474561.78065,1075.7487344751696
2025,2,2025Q2,jammu & kashmir,155749073,166352644525.11493,1068.0811212604451
2025,2,2025Q2,jharkhand,665832499,788657303063.193,1184.468021983999
2025,2,2025Q2,karnataka,3730080830,4479122979444.309,1200.811238035372
2025,2,2025Q2,kerala,237505468,282921500230.21344,1191.2209963528649
2025,2,2025Q2,ladakh,7653712,12456512178.718197,1627.5125297003856
2025,2,2025Q2,lakshadweep,282186,285436602.3281379,1011.519360734189
2025,2,2025Q2,madhya pradesh,1837319230,2168370196643.178,1180.1815173094215
2025,2,2025Q2,maharashtra,4035923246,4459847561600.475,1105.0377546254442
2025,2,2025Q2,manipur,8600635,14869751104.220009,1728.9131679486468
2025,2,2025Q2,meghalaya,17304246,21913728757.238136,1266.3787117472866
2025,2,2025Q2,mizoram,3398805,4779116210.284388,1406.116623426289
2025,2,2025Q2,nagaland,9457413,14024796338.65173,1482.9421469329645
2025,2,2025Q2,odisha,1253470101,1383287521722.9543,1103.566427806605
2025,2,2025Q2,puducherry,17496015,20741481980.74739,1185.497496472619
2025,2,2025Q2,punjab,219581044,296629559177.728,1350.8887369063061
2025,2,2025Q2,rajasthan,2180404184,2831640614175.032,1298.6769310726254
2025,2,2025Q2,sikkim,11156835,14199545657.211315,1272.7216685745836
2025,2,2025Q2,tamil nadu,880043623,1133253062425.902,1287.7237364242592
2025,2,2025Q2,telangana,3044459287,4177136892219.811,1372.045574745047
2025,2,2025Q2,tripura,18753226,23151519446.559258,1234.5352979033719
2025,2,2025Q2,uttar pradesh,2874104324,3364968247717.4697,1170.788485170335
2025,2,2025Q2,uttarakhand,202578174,215937765623.93585,1065.947833175433
2025,2,2025Q2,west bengal,1410547289,1934976510103.9966,1371.7913076673863
2025,3,2025Q3,andaman & nicobar islands,6731822,8790337988.9711,1305.7888323504542
2025,3,2025Q3,andhra pradesh,2700328888,3814695548343.5576,1412.6781242446782
2025,3,2025Q3,arunachal pradesh,36334234,42295740825.88502,1164.0741022883547
2025,3,2025Q3,assam,454562374,444477731627.2193,977.8146125821212
2025,3,2025Q3,bihar,1804002017,2130102112192.274,1180.7648174000205
2025,3,2025Q3,chandigarh,22149566,22397711070.192337,1011.2031572172717
2025,3,2025Q3,chhattisgarh,567750078,579430366109.4929,1020.5729396826132
2025,3,2025Q3,dadra & nagar haveli & daman & diu,31444001,24673354040.591118,784.6760353617568
2025,3,2025Q3,delhi,1069317276,1110313539978.9946,1038.338727802425
2025,3,2025Q3,goa,46150727,54338864093.71546,1177.4216274797895
2025,3,2025Q3,gujarat,1045353791,1155632518250.8823,1105.4941668555946
2025,3,2025Q3,haryana,1011816347,1098443930838.6355,1085.6159164610092
2025,3,2025Q3,himachal pradesh,60321591,63475574844.56685,1052.2861514804351
2025,3,2025Q3,jammu & kashmir,163198940,177365135331.55194,1086.803231268242
2025,3,2025Q3,jharkhand,695043900,751683222013.4165,1081.4902799857916
2025,3,2025Q3,karnataka,3852915704,4385483377903.0444,1138.2245849163392
2025,3,2025Q3,kerala,260965876,301251443344.1678,1154.3710157115247
2025,3,2025Q3,ladakh,8782266,14123088628.170713,1608.137196956994
2025,3,2025Q3,lakshadweep,295580,269362417.0022364,911.3012281014833
2025,3,2025Q3,madhya pradesh,1980337761,2098642107160.6836,1059.7394790376284
2025,3,2025Q3,maharashtra,4306180488,4500210515384.953,1045.0584985756298
2025,3,2025Q3,manipur,9804471,16224673451.813852,1654.8239524410703
2025,3,2025Q3,meghalaya,19876141,25631760302.720753,1289.5742841993701
2025,3,2025Q3,mizoram,3951837,5101955955.165985,1291.0340065053254
2025,3,2025Q3,nagaland,11180872,15195878604.305132,1359.0960172252335
2025,3,2025Q3,odisha,1314272318,1387578878544.61,1055.777299377472
2025,3,2025Q3,puducherry,18401595,21280880580.336613,1156.4693484633594
2025,3,2025Q3,punjab,238293965,304307748393.4016,1277.0266691118325
2025,3,2025Q3,rajasthan,2323608156,2778203819923.9854,1195.6421364549494
2025,3,2025Q3,sikkim,11881826,13872661117.52092,1167.5529600855054
2025,3,2025Q3,tamil nadu,954438805,1187233386639.0696,1243.9072892044342
2025,3,2025Q3,telangana,3228865085,4188712492031.4736,1297.27083100825
2025,3,2025Q3,tripura,20791893,25461605416.507072,1224.5929418984156
2025,3,2025Q3,uttar pradesh,2995994617,3220415579009.7754,1074.9069977417037
2025,3,2025Q3,uttarakhand,197711630,198250402920.4244,1002.7250441485127
2025,3,2025Q3,west bengal,1534941462,1981771949298.0732,1291.1058814685098
2025,4,2025Q4,andaman & nicobar islands,7609535,10377697808.657213,1363.7755537831436
2025,4,2025Q4,andhra pradesh,2862709581,4000106326747.966,1397.3147514847283
2025,4,2025Q4,arunachal pradesh,36103054,43631000044.51788,1208.512721514304
2025,4,2025Q4,assam,468795161,468243373408.78876,998.8229665382335
2025,4,2025Q4,bihar,2022586363,2442715459709.96,1207.718742890565
2025,4,2025Q4,chandigarh,22627910,23861736668.233253,1054.526762225643
2025,4,2025Q4,chhattisgarh,605701118,639303988608.5961,1055.4776433623754
2025,4,2025Q4,dadra & nagar haveli & daman & diu,32546677,26195111187.06368,804.8474867976131
2025,4,2025Q4,delhi,1087983371,1170618652301.9897,1075.9527061760484
2025,4,2025Q4,goa,52951592,63813316867.88237,1205.1255582246208
2025,4,2025Q4,gujarat,1048194862,1234864382391.2158,1178.086658462571
2025,4,2025Q4,haryana,1025189236,1197344182785.4304,1167.9250432409247
2025,4,2025Q4,himachal pradesh,62902497,71816498201.72183,1141.7114045841747
2025,4,2025Q4,jammu & kashmir,161467965,188185882406.2973,1165.4688433479503
2025,4,2025Q4,jharkhand,739371210,826388939131.4963,1117.6915302551424
2025,4,2025Q4,karnataka,4064289183,4658806848239.615,1146.2783868151773
2025,4,2025Q4,kerala,281159658,316856950664.97546,1126.9644902789555
2025,4,2025Q4,ladakh,6343728,11502761378.19001,1813.2494612300543
2025,4,2025Q4,lakshadweep,326937,328386753.1594286,1004.4343502247485
2025,4,2025Q4,madhya pradesh,2101082439,2331864870681.1763,1109.839779438172
2025,4,2025Q4,maharashtra,4618105060,4956544899176.127,1073.2854352118457
2025,4,2025Q4,manipur,9815029,16462749477.20841,1677.3001360676988
2025,4,2025Q4,meghalaya,19837650,25907174026.51288,1305.9598302476795
2025,4,2025Q4,mizoram,4103095,5608639114.970993,1366.928895131844
2025,4,2025Q4,nagaland,11172635,16432361934.488552,1470.7687071571345
2025,4,2025Q4,odisha,1405458809,1488758944141.9893,1059.2689978593241
2025,4,2025Q4,puducherry,18857093,21817658916.471947,1157.0001227905036
2025,4,2025Q4,punjab,250577223,346479689165.021,1382.726191218988
2025,4,2025Q4,rajasthan,2359791146,3062398766099.9033,1297.7414426233734
2025,4,2025Q4,sikkim,12122190,14542438211.103767,1199.654370299737
2025,4,2025Q4,tamil nadu,982036878,1229082839335.558,1251.5648514531224
